"InsetL [um]","ResFreq [GHz]","Freq [GHz]","dB(S(1,1)) []"
105,300,168.75,-0.0998613411719159
105,300,169.375,-0.100172618580555
105,300,170,-0.100493405780217
105,300,170.625,-0.100824966382163
105,300,171.25,-0.101168773739421
105,300,171.875,-0.101526553841839
105,300,172.5,-0.101900338715887
105,300,173.125,-0.102292533348296
105,300,173.75,-0.10270600015547
105,300,174.375,-0.103144166403392
105,300,175,-0.103611161908535
105,300,175.625,-0.104111997059336
105,300,176.25,-0.10465279505018
105,300,176.875,-0.105241097759688
105,300,177.5,-0.105886272766157
105,300,178.125,-0.106600060866574
105,300,178.75,-0.10739732117804
105,300,179.375,-0.108297057665851
105,300,180,-0.109323851916542
105,300,180.625,-0.110509890493997
105,300,181.25,-0.11189787483033
105,300,181.875,-0.113545259262583
105,300,182.5,-0.115530513494406
105,300,183.125,-0.117962502461382
105,300,183.75,-0.120994689620031
105,300,184.375,-0.12484675396146
105,300,185,-0.129837245532927
105,300,185.625,-0.136431171834806
105,300,186.25,-0.145302029444497
105,300,186.875,-0.157385038830188
105,300,187.5,-0.173815456486314
105,300,188.125,-0.195410942535681
105,300,188.75,-0.220971257798881
105,300,189.375,-0.244248367104847
105,300,190,-0.254050913563517
105,300,190.625,-0.244237542805788
105,300,191.25,-0.221637700608282
105,300,191.875,-0.197166595220423
105,300,192.5,-0.176606594937049
105,300,193.125,-0.160996629029364
105,300,193.75,-0.149542594817317
105,300,194.375,-0.141172413408646
105,300,195,-0.135002852038614
105,300,195.625,-0.130394538913867
105,300,196.25,-0.126903066732525
105,300,196.875,-0.124221858193964
105,300,197.5,-0.122138031885714
105,300,198.125,-0.120501890205942
105,300,198.75,-0.119206574367513
105,300,199.375,-0.11817460476893
105,300,200,-0.117348934829424
105,300,200.625,-0.116686942033326
105,300,201.25,-0.116156338498355
105,300,201.875,-0.115732348265769
105,300,202.5,-0.115395730903687
105,300,203.125,-0.115131378194357
105,300,203.75,-0.114927304246696
105,300,204.375,-0.114773909379785
105,300,205,-0.114663437030322
105,300,205.625,-0.114589568475516
105,300,206.25,-0.114547117138859
105,300,206.875,-0.114531795674478
105,300,207.5,-0.114540036815036
105,300,208.125,-0.114568854341558
105,300,208.75,-0.114615734283307
105,300,209.375,-0.114678549101857
105,300,210,-0.114755489500498
105,300,210.625,-0.114845009859246
105,300,211.25,-0.114945784284459
105,300,211.875,-0.115056670987564
105,300,212.5,-0.115176683244615
105,300,213.125,-0.115304965589444
105,300,213.75,-0.115440774194922
105,300,214.375,-0.115583460625521
105,300,215,-0.115732458319054
105,300,215.625,-0.115887271289711
105,300,216.25,-0.116047464648362
105,300,216.875,-0.11621265661696
105,300,217.5,-0.116382511777237
105,300,218.125,-0.11655673534373
105,300,218.75,-0.116735068290744
105,300,219.375,-0.116917283194216
105,300,220,-0.117103180674733
105,300,220.625,-0.117292586348028
105,300,221.25,-0.117485348205834
105,300,221.875,-0.117681334363028
105,300,222.5,-0.117880431117959
105,300,223.125,-0.118082541281657
105,300,223.75,-0.118287582738859
105,300,224.375,-0.118495487209887
105,300,225,-0.11870619918731
105,300,225.625,-0.118919675025525
105,300,226.25,-0.119135882164839
105,300,226.875,-0.11935479847459
105,300,227.5,-0.119576411702232
105,300,228.125,-0.119800719017513
105,300,228.75,-0.120027726642555
105,300,229.375,-0.12025744956027
105,300,230,-0.120489911294798
105,300,230.625,-0.120725143758893
105,300,231.25,-0.120963187164159
105,300,231.875,-0.121204089990952
105,300,232.5,-0.121447909015608
105,300,233.125,-0.121694709393428
105,300,233.75,-0.121944564796468
105,300,234.375,-0.122197557605976
105,300,235,-0.122453779159822
105,300,235.625,-0.122713330055946
105,300,236.25,-0.122976320513525
105,300,236.875,-0.123242870794045
105,300,237.5,-0.123513111685243
105,300,238.125,-0.1237871850515
105,300,238.75,-0.124065244454948
105,300,239.375,-0.124347455852407
105,300,240,-0.124633998374028
105,300,240.625,-0.124925065190417
105,300,241.25,-0.125220864476108
105,300,241.875,-0.125521620478281
105,300,242.5,-0.125827574700869
105,300,243.125,-0.126138987215667
105,300,243.75,-0.126456138113562
105,300,244.375,-0.126779329110787
105,300,245,-0.127108885327201
105,300,245.625,-0.127445157255782
105,300,246.25,-0.127788522945271
105,300,246.875,-0.12813939042086
105,300,247.5,-0.128498200371249
105,300,248.125,-0.128865429134485
105,300,248.75,-0.129241592019477
105,300,249.375,-0.129627247005452
105,300,250,-0.130022998867814
105,300,250.625,-0.130429503785914
105,300,251.25,-0.130847474496655
105,300,251.875,-0.131277686067561
105,300,252.5,-0.131720982374249
105,300,253.125,-0.132178283380634
105,300,253.75,-0.132650593335815
105,300,254.375,-0.133139010020055
105,300,255,-0.133644735194035
105,300,255.625,-0.134169086431472
105,300,256.25,-0.13471351054569
105,300,256.875,-0.135279598857384
105,300,257.5,-0.13586910459436
105,300,258.125,-0.136483962766204
105,300,258.75,-0.137126312919662
105,300,259.375,-0.137798525256007
105,300,260,-0.138503230683072
105,300,260.625,-0.139243355485405
105,300,261.25,-0.140022161430829
105,300,261.875,-0.140843292296219
105,300,262.5,-0.141710827996896
105,300,263.125,-0.142629347751967
105,300,263.75,-0.143604004023634
105,300,264.375,-0.144640609347331
105,300,265,-0.145745738640324
105,300,265.625,-0.14692685016388
105,300,266.25,-0.148192429050108
105,300,266.875,-0.149552158229953
105,300,267.5,-0.151017122767052
105,300,268.125,-0.152600055082417
105,300,268.75,-0.154315630437514
105,300,269.375,-0.156180824445966
105,300,270,-0.158215347460681
105,300,270.625,-0.160442174633649
105,300,271.25,-0.162888195530159
105,300,271.875,-0.165585013732636
105,300,272.5,-0.168569935318885
105,300,273.125,-0.171887195978091
105,300,273.75,-0.17558949047937
105,300,274.375,-0.179739885961248
105,300,275,-0.184414222794171
105,300,275.625,-0.18970413407915
105,300,276.25,-0.19572084693637
105,300,276.875,-0.202599963519924
105,300,277.5,-0.210507450997301
105,300,278.125,-0.219647082814688
105,300,278.75,-0.230269536331718
105,300,279.375,-0.242683198007344
105,300,280,-0.257266324606042
105,300,280.625,-0.274479302887248
105,300,281.25,-0.294873870328071
105,300,281.875,-0.319092486835249
105,300,282.5,-0.347844306902351
105,300,283.125,-0.381832858897827
105,300,283.75,-0.42159418525619
105,300,284.375,-0.467188219989578
105,300,285,-0.517692739898449
105,300,285.625,-0.570532177913183
105,300,286.25,-0.620906478450526
105,300,286.875,-0.661938107699595
105,300,287.5,-0.686241815204204
105,300,288.125,-0.688782504382675
105,300,288.75,-0.669340729576789
105,300,289.375,-0.632575017405124
105,300,290,-0.585649116031508
105,300,290.625,-0.535394151937212
105,300,291.25,-0.486695006623869
105,300,291.875,-0.442276760130716
105,300,292.5,-0.403221761241054
105,300,293.125,-0.369610848255505
105,300,293.75,-0.341019019620547
105,300,294.375,-0.316824664942575
105,300,295,-0.296376430312417
105,300,295.625,-0.279071337899665
105,300,296.25,-0.264383898288808
105,300,296.875,-0.251870704296861
105,300,297.5,-0.24116411948433
105,300,298.125,-0.231962079513386
105,300,298.75,-0.224017361008594
105,300,299.375,-0.217127755983991
105,300,300,-0.211127639677474
105,300,300.625,-0.205880978594522
105,300,301.25,-0.201275642226668
105,300,301.875,-0.197218823358041
105,300,302.5,-0.193633370002433
105,300,303.125,-0.190454853008287
105,300,303.75,-0.187629221112457
105,300,304.375,-0.185110922529807
105,300,305,-0.182861396229413
105,300,305.625,-0.1808478561269
105,300,306.25,-0.17904230767697
105,300,306.875,-0.177420749280119
105,300,307.5,-0.17596252109879
105,300,308.125,-0.174649771850462
105,300,308.75,-0.173467020371831
105,300,309.375,-0.172400793608218
105,300,310,-0.171439326479045
105,300,310.625,-0.170572312041274
105,300,311.25,-0.169790692703307
105,300,311.875,-0.169086485075521
105,300,312.5,-0.168452632490783
105,300,313.125,-0.167882880374444
105,300,313.75,-0.167371670554359
105,300,314.375,-0.166914051328249
105,300,315,-0.166505600687574
105,300,315.625,-0.166142360564764
105,300,316.25,-0.165820780347987
105,300,316.875,-0.165537668212894
105,300,317.5,-0.165290149068994
105,300,318.125,-0.165075628120688
105,300,318.75,-0.164891759208456
105,300,319.375,-0.164736417231662
105,300,320,-0.164607674066407
105,300,320.625,-0.164503777484347
105,300,321.25,-0.164423132655165
105,300,321.875,-0.164364285879101
105,300,322.5,-0.164325910249247
105,300,323.125,-0.164306792987724
105,300,323.75,-0.164305824237291
105,300,324.375,-0.164321987121322
105,300,325,-0.164354348911546
105,300,325.625,-0.164402053165475
105,300,326.25,-0.164464312714309
105,300,326.875,-0.16454040339841
105,300,327.5,-0.164629658461095
105,300,328.125,-0.164731463523335
105,300,328.75,-0.164845252071976
105,300,329.375,-0.164970501402786
105,300,330,-0.165106728966978
105,300,330.625,-0.165253489076414
105,300,331.25,-0.165410369928016
105,300,331.875,-0.16557699091296
105,300,332.5,-0.165753000180084
105,300,333.125,-0.165938072426838
105,300,333.75,-0.166131906893995
105,300,334.375,-0.166334225543294
105,300,335,-0.166544771399355
105,300,335.625,-0.166763307039515
105,300,336.25,-0.166989613216936
105,300,336.875,-0.167223487603933
105,300,337.5,-0.167464743644029
105,300,338.125,-0.167713209502277
105,300,338.75,-0.167968727104733
105,300,339.375,-0.168231151258679
105,300,340,-0.168500348846319
105,300,340.625,-0.168776198085198
105,300,341.25,-0.169058587849414
105,300,341.875,-0.169347417046292
105,300,342.5,-0.169642594043608
105,300,343.125,-0.169944036143088
105,300,343.75,-0.170251669096184
105,300,344.375,-0.170565426658639
105,300,345,-0.170885250180583
105,300,345.625,-0.17121108822927
105,300,346.25,-0.17154289624185
105,300,346.875,-0.171880636205735
105,300,347.5,-0.172224276364468
105,300,348.125,-0.172573790947031
105,300,348.75,-0.172929159918909
105,300,349.375,-0.173290368753199
105,300,350,-0.173657408220332
105,300,350.625,-0.174030274195009
105,300,351.25,-0.174408967479204
105,300,351.875,-0.174793493639996
105,300,352.5,-0.175183862861318
105,300,353.125,-0.175580089808605
105,300,353.75,-0.175982193505525
105,300,354.375,-0.176390197222011
105,300,355,-0.17680412837285
105,300,355.625,-0.177224018426214
105,300,356.25,-0.177649902821519
105,300,356.875,-0.178081820896042
105,300,357.5,-0.178519815819846
105,300,358.125,-0.178963934538496
105,300,358.75,-0.179414227723217
105,300,359.375,-0.179870749728031
105,300,360,-0.180333558553604
105,300,360.625,-0.180802715817431
105,300,361.25,-0.181278286730073
105,300,361.875,-0.181760340077237
105,300,362.5,-0.182248948207362
105,300,363.125,-0.182744187024589
105,300,363.75,-0.183246135986856
105,300,364.375,-0.183754878108978
105,300,365,-0.184270499970493
105,300,365.625,-0.184793091728232
105,300,366.25,-0.185322747133382
105,300,366.875,-0.185859563552972
105,300,367.5,-0.186403641995704
105,300,368.125,-0.186955087141997
105,300,368.75,-0.187514007378211
105,300,369.375,-0.188080514834942
105,300,370,-0.188654725429404
105,300,370.625,-0.189236758911755
105,300,371.25,-0.189826738915446
105,300,371.875,-0.19042479301149
105,300,372.5,-0.191031052766659
105,300,373.125,-0.191645653805634
105,300,373.75,-0.192268735877056
105,300,374.375,-0.192900442923532
105,300,375,-0.193540923155594
110,300,125,-0.0839830667648814
110,300,125.625,-0.0842192207926883
110,300,126.25,-0.0844549936002685
110,300,126.875,-0.0846903964753911
110,300,127.5,-0.0849254409210012
110,300,128.125,-0.0851601386811929
110,300,128.75,-0.0853945017686356
110,300,129.375,-0.0856285424935821
110,300,130,-0.0858622734946409
110,300,130.625,-0.0860957077715482
110,300,131.25,-0.0863288587200236
110,300,131.875,-0.086561740169087
110,300,132.5,-0.0867943664209358
110,300,133.125,-0.0870267522937711
110,300,133.75,-0.0872589131678051
110,300,134.375,-0.0874908650347807
110,300,135,-0.0877226245514511
110,300,135.625,-0.0879542090973107
110,300,136.25,-0.0881856368371308
110,300,136.875,-0.0884169267887622
110,300,137.5,-0.0886480988967749
110,300,138.125,-0.0888791741125784
110,300,138.75,-0.0891101744817095
110,300,139.375,-0.0893411232391208
110,300,140,-0.0895720449133064
110,300,140.625,-0.0898029654403047
110,300,141.25,-0.090033912288692
110,300,141.875,-0.0902649145968306
110,300,142.5,-0.0904960033238219
110,300,143.125,-0.0907272114157676
110,300,143.75,-0.0909585739892135
110,300,144.375,-0.0911901285338182
110,300,145,-0.0914219151366693
110,300,145.625,-0.0916539767309535
110,300,146.25,-0.0918863593720563
110,300,146.875,-0.0921191125446476
110,300,147.5,-0.0923522895048319
110,300,148.125,-0.0925859476620308
110,300,148.75,-0.0928201490059599
110,300,149.375,-0.093054960584931
110,300,150,-0.0932904550426907
110,300,150.625,-0.0935267112220605
110,300,151.25,-0.0937638148451296
110,300,151.875,-0.0940018592812816
110,300,152.5,-0.0942409464162251
110,300,153.125,-0.0944811876374894
110,300,153.75,-0.0947227049545752
110,300,154.375,-0.0949656322751327
110,300,155,-0.0952101168624546
110,300,155.625,-0.0954563210042717
110,300,156.25,-0.095704423928499
110,300,156.875,-0.0959546240084824
110,300,157.5,-0.0962071413086459
110,300,158.125,-0.0964622205317863
110,300,158.75,-0.0967201344418132
110,300,159.375,-0.0969811878513113
110,300,160,-0.0972457222826152
110,300,160.625,-0.0975141214350416
110,300,161.25,-0.0977868176209558
110,300,161.875,-0.0980642993710938
110,300,162.5,-0.0983471204571445
110,300,163.125,-0.0986359106401927
110,300,163.75,-0.0989313885308154
110,300,164.375,-0.099234377046062
110,300,165,-0.0995458220767903
110,300,165.625,-0.0998668151459392
110,300,166.25,-0.100198621057133
110,300,166.875,-0.100542711821634
110,300,167.5,-0.100900808535397
110,300,168.125,-0.101274933391954
110,300,168.75,-0.101667474711179
110,300,169.375,-0.102081268809875
110,300,170,-0.102519703840718
110,300,170.625,-0.102986852531536
110,300,171.25,-0.10348764328858
110,300,171.875,-0.104028082715228
110,300,172.5,-0.104615547738995
110,300,173.125,-0.105259172993858
110,300,173.75,-0.105970370043999
110,300,174.375,-0.106763531292166
110,300,175,-0.107656995891159
110,300,175.625,-0.108674392310466
110,300,176.25,-0.109846529898926
110,300,176.875,-0.111214102017959
110,300,177.5,-0.112831605935807
110,300,178.125,-0.114773111617804
110,300,178.75,-0.117140872556769
110,300,179.375,-0.120078337557831
110,300,180,-0.123789967992057
110,300,180.625,-0.128571367581883
110,300,181.25,-0.134854048249109
110,300,181.875,-0.143267091778999
110,300,182.5,-0.154703287156354
110,300,183.125,-0.17031839657522
110,300,183.75,-0.191207369489479
110,300,184.375,-0.217103922034817
110,300,185,-0.243428199160605
110,300,185.625,-0.259321553736446
110,300,186.25,-0.254997822402153
110,300,186.875,-0.233759281809373
110,300,187.5,-0.207463328047677
110,300,188.125,-0.184235495456521
110,300,188.75,-0.166299722069268
110,300,189.375,-0.153106442831165
110,300,190,-0.143498251358451
110,300,190.625,-0.136454682501462
110,300,191.25,-0.131223608710688
110,300,191.875,-0.127280971149282
110,300,192.5,-0.124266508476178
110,300,193.125,-0.121931516785121
110,300,193.75,-0.12010226117826
110,300,194.375,-0.118655552163906
110,300,195,-0.117502644734153
110,300,195.625,-0.116578594636771
110,300,196.25,-0.115835152975727
110,300,196.875,-0.115235960879284
110,300,197.5,-0.11475325299047
110,300,198.125,-0.114365562889294
110,300,198.75,-0.114056102922312
110,300,199.375,-0.113811604354513
110,300,200,-0.113621476091417
110,300,200.625,-0.113477186849738
110,300,201.25,-0.113371806088721
110,300,201.875,-0.113299659133079
110,300,202.5,-0.113256065391261
110,300,203.125,-0.113237137709461
110,300,203.75,-0.113239627174797
110,300,204.375,-0.113260802038978
110,300,205,-0.113298352495761
110,300,205.625,-0.113350315220282
110,300,206.25,-0.113415013139068
110,300,206.875,-0.113491007030385
110,300,207.5,-0.113577056381922
110,300,208.125,-0.113672087543205
110,300,208.75,-0.113775167664502
110,300,209.375,-0.113885483254761
110,300,210,-0.114002322448794
110,300,210.625,-0.114125060270097
110,300,211.25,-0.114253146326086
110,300,211.875,-0.114386094488644
110,300,212.5,-0.114523474203073
110,300,213.125,-0.114664903138946
110,300,213.75,-0.114810040951758
110,300,214.375,-0.114958583968061
110,300,215,-0.115110260641449
110,300,215.625,-0.115264827654608
110,300,216.25,-0.11542206656485
110,300,216.875,-0.115581780908503
110,300,217.5,-0.115743793694114
110,300,218.125,-0.115907945226134
110,300,218.75,-0.116074091210555
110,300,219.375,-0.116242101101686
110,300,220,-0.116411856655968
110,300,220.625,-0.116583250663923
110,300,221.25,-0.1167561858359
110,300,221.875,-0.116930573820953
110,300,222.5,-0.117106334341282
110,300,223.125,-0.117283394427214
110,300,223.75,-0.11746168773999
110,300,224.375,-0.117641153971299
110,300,225,-0.117821738310205
110,300,225.625,-0.118003390969287
110,300,226.25,-0.118186066763058
110,300,226.875,-0.118369724732562
110,300,227.5,-0.118554327810937
110,300,228.125,-0.118739842525417
110,300,228.75,-0.118926238731823
110,300,229.375,-0.119113489378113
110,300,230,-0.119301570294062
110,300,230.625,-0.119490460004442
110,300,231.25,-0.119680139563475
110,300,231.875,-0.119870592408667
110,300,232.5,-0.120061804232234
110,300,233.125,-0.120253762868773
110,300,233.75,-0.120446458197876
110,300,234.375,-0.120639882060627
110,300,235,-0.120834028189111
110,300,235.625,-0.121028892148159
110,300,236.25,-0.121224471288743
110,300,236.875,-0.121420764712532
110,300,237.5,-0.121617773247262
110,300,238.125,-0.121815499432649
110,300,238.75,-0.122013947516751
110,300,239.375,-0.122213123462733
110,300,240,-0.122413034966128
110,300,240.625,-0.122613691482772
110,300,241.25,-0.122815104267771
110,300,241.875,-0.123017286425864
110,300,242.5,-0.123220252973798
110,300,243.125,-0.123424020915331
110,300,243.75,-0.123628609329778
110,300,244.375,-0.123834039475022
110,300,245,-0.124040334906186
110,300,245.625,-0.124247521611343
110,300,246.25,-0.124455628165788
110,300,246.875,-0.124664685906783
110,300,247.5,-0.124874729130812
110,300,248.125,-0.125085795315798
110,300,248.75,-0.125297925371078
110,300,249.375,-0.125511163918317
110,300,250,-0.125725559607082
110,300,250.625,-0.125941165469266
110,300,251.25,-0.126158039317299
110,300,251.875,-0.126376244191712
110,300,252.5,-0.126595848864577
110,300,253.125,-0.126816928406329
110,300,253.75,-0.127039564824614
110,300,254.375,-0.127263847785281
110,300,255,-0.127489875427195
110,300,255.625,-0.127717755284503
110,300,256.25,-0.127947605332272
110,300,256.875,-0.128179555174101
110,300,257.5,-0.128413747393532
110,300,258.125,-0.128650339094916
110,300,258.75,-0.12888950366397
110,300,259.375,-0.129131432783748
110,300,260,-0.129376338748405
110,300,260.625,-0.129624457124992
110,300,261.25,-0.129876049823411
110,300,261.875,-0.130131408646083
110,300,262.5,-0.130390859403496
110,300,263.125,-0.130654766699044
110,300,263.75,-0.130923539508154
110,300,264.375,-0.131197637703096
110,300,265,-0.131477579707518
110,300,265.625,-0.131763951505242
110,300,266.25,-0.13205741727834
110,300,266.875,-0.132358732012546
110,300,267.5,-0.13266875648717
110,300,268.125,-0.13298847516627
110,300,268.75,-0.133319017633961
110,300,269.375,-0.133661684376463
110,300,270,-0.13401797791719
110,300,270.625,-0.134389640571547
110,300,271.25,-0.134778700421599
110,300,271.875,-0.135187527539932
110,300,272.5,-0.13561890304459
110,300,273.125,-0.136076104279801
110,300,273.75,-0.13656301033657
110,300,274.375,-0.13708423331068
110,300,275,-0.137645282211933
110,300,275.625,-0.138252768364272
110,300,276.25,-0.138914663544521
110,300,276.875,-0.139640625039349
110,300,277.5,-0.140442405203441
110,300,278.125,-0.141334366699691
110,300,278.75,-0.142334127628514
110,300,279.375,-0.143463361425823
110,300,280,-0.144748770909729
110,300,280.625,-0.146223236388874
110,300,281.25,-0.147927088971964
110,300,281.875,-0.149909353017784
110,300,282.5,-0.152228583231405
110,300,283.125,-0.154952503138813
110,300,283.75,-0.158154901476316
110,300,284.375,-0.16190702667843
110,300,285,-0.166259086383095
110,300,285.625,-0.171206200123998
110,300,286.25,-0.176634957559311
110,300,286.875,-0.182257299873196
110,300,287.5,-0.187563658279969
110,300,288.125,-0.191858740966848
110,300,288.75,-0.194437418489691
110,300,289.375,-0.194861880996093
110,300,290,-0.193166879735164
110,300,290.625,-0.189828681337212
110,300,291.25,-0.185530111270457
110,300,291.875,-0.180907242720607
110,300,292.5,-0.176413564241854
110,300,293.125,-0.172305782649828
110,300,293.75,-0.168690920494318
110,300,294.375,-0.165583363888449
110,300,295,-0.162949254386948
110,300,295.625,-0.160734683881038
110,300,296.25,-0.158881332535952
110,300,296.875,-0.157334109914408
110,300,297.5,-0.156044259500588
110,300,298.125,-0.154970112076652
110,300,298.75,-0.154076736211621
110,300,299.375,-0.153335150163665
110,300,300,-0.152721426122183
110,300,300.625,-0.152215838043641
110,300,301.25,-0.151802112055562
110,300,301.875,-0.15146679349568
110,300,302.5,-0.15119872449098
110,300,303.125,-0.150988618275977
110,300,303.75,-0.150828714717967
110,300,304.375,-0.150712502430078
110,300,305,-0.150634494754952
110,300,305.625,-0.150590049006045
110,300,306.25,-0.150575220316609
110,300,306.875,-0.150586643142642
110,300,307.5,-0.15062143487369
110,300,308.125,-0.150677117146064
110,300,308.75,-0.15075155136467
110,300,309.375,-0.150842885662698
110,300,310,-0.150949511098794
110,300,310.625,-0.151070025340966
110,300,311.25,-0.151203202440517
110,300,311.875,-0.151347967578325
110,300,312.5,-0.15150337588625
110,300,313.125,-0.151668594620921
110,300,313.75,-0.151842888105593
110,300,314.375,-0.152025604966028
110,300,315,-0.152216167274416
110,300,315.625,-0.15241406128593
110,300,316.25,-0.152618829509179
110,300,316.875,-0.152830063897747
110,300,317.5,-0.1530473999869
110,300,318.125,-0.153270511829865
110,300,318.75,-0.153499107612498
110,300,319.375,-0.15373292584528
110,300,320,-0.153971732048169
110,300,320.625,-0.154215315857287
110,300,321.25,-0.154463488493698
110,300,321.875,-0.154716080543872
110,300,322.5,-0.154972940009081
110,300,323.125,-0.155233930587483
110,300,323.75,-0.155498930157976
110,300,324.375,-0.155767829439517
110,300,325,-0.15604053080328
110,300,325.625,-0.156316947218346
110,300,326.25,-0.156597001314238
110,300,326.875,-0.156880624545995
110,300,327.5,-0.157167756449323
110,300,328.125,-0.157458343975146
110,300,328.75,-0.157752340894198
110,300,329.375,-0.158049707263581
110,300,330,-0.158350408948186
110,300,330.625,-0.158654417190873
110,300,331.25,-0.158961708225948
110,300,331.875,-0.159272262931267
110,300,332.5,-0.159586066514785
110,300,333.125,-0.159903108231898
110,300,333.75,-0.160223381130387
110,300,334.375,-0.160546881820094
110,300,335,-0.160873610264828
110,300,335.625,-0.161203569594328
110,300,336.25,-0.161536765934195
110,300,336.875,-0.161873208252193
110,300,337.5,-0.162212908219244
110,300,338.125,-0.162555880083786
110,300,338.75,-0.162902140558256
110,300,339.375,-0.163251708716573
110,300,340,-0.163604605901668
110,300,340.625,-0.16396085564214
110,300,341.25,-0.164320483577274
110,300,341.875,-0.164683517389709
110,300,342.5,-0.165049986745108
110,300,343.125,-0.165419923238268
110,300,343.75,-0.165793360345137
110,300,344.375,-0.166170333380326
110,300,345,-0.166550879459601
110,300,345.625,-0.1669350374671
110,300,346.25,-0.16732284802683
110,300,346.875,-0.167714353478193
110,300,347.5,-0.168109597855262
110,300,348.125,-0.168508626869536
110,300,348.75,-0.168911487895949
110,300,349.375,-0.169318229961955
110,300,350,-0.169728903739483
110,300,350.625,-0.170143561539588
110,300,351.25,-0.170562257309667
110,300,351.875,-0.170985046633091
110,300,352.5,-0.171411986731139
110,300,353.125,-0.171843136467104
110,300,353.75,-0.172278556352514
110,300,354.375,-0.172718308555314
110,300,355,-0.173162456909985
110,300,355.625,-0.173611066929527
110,300,356.25,-0.174064205819158
110,300,356.875,-0.174521942491822
110,300,357.5,-0.174984347585294
110,300,358.125,-0.175451493480963
110,300,358.75,-0.175923454324184
110,300,359.375,-0.176400306046184
110,300,360,-0.176882126387512
110,300,360.625,-0.177368994922967
110,300,361.25,-0.177860993088038
110,300,361.875,-0.178358204206781
110,300,362.5,-0.178860713521187
110,300,363.125,-0.179368608221947
110,300,363.75,-0.17988197748071
110,300,364.375,-0.180400912483734
110,300,365,-0.180925506467008
110,300,365.625,-0.181455854752786
110,300,366.25,-0.181992054787594
110,300,366.875,-0.182534206181674
110,300,367.5,-0.183082410749902
110,300,368.125,-0.183636772554184
110,300,368.75,-0.184197397947342
110,300,369.375,-0.184764395618524
110,300,370,-0.185337876640137
110,300,370.625,-0.185917954516336
110,300,371.25,-0.186504745233104
110,300,371.875,-0.187098367309918
110,300,372.5,-0.187698941853067
110,300,373.125,-0.188306592610623
110,300,373.75,-0.188921446029112
110,300,374.375,-0.18954363131194
110,300,375,-0.190173280479541
115,300,125,-0.0864242602327579
115,300,125.625,-0.0868910784993421
115,300,126.25,-0.0873591253807018
115,300,126.875,-0.0878282303298696
115,300,127.5,-0.0882982273224881
115,300,128.125,-0.0887689547493546
115,300,128.75,-0.0892402553121569
115,300,129.375,-0.0897119759222457
115,300,130,-0.0901839676023504
115,300,130.625,-0.0906560853911274
115,300,131.25,-0.0911281882504323
115,300,131.875,-0.0916001389752378
115,300,132.5,-0.0920718041060945
115,300,133.125,-0.0925430538440179
115,300,133.75,-0.0930137619677677
115,300,134.375,-0.0934838057533976
115,300,135,-0.0939530658960212
115,300,135.625,-0.094421426433668
115,300,136.25,-0.0948887746732571
115,300,136.875,-0.0953550011185006
115,300,137.5,-0.0958199993997579
115,300,138.125,-0.0962836662057394
115,300,138.75,-0.0967459012169996
115,300,139.375,-0.0972066070411738
115,300,140,-0.09766568914988
115,300,140.625,-0.098123055817257
115,300,141.25,-0.0985786180600758
115,300,141.875,-0.0990322895793583
115,300,142.5,-0.0994839867034826
115,300,143.125,-0.0999336283327185
115,300,143.75,-0.10038113588512
115,300,144.375,-0.100826433243788
115,300,145,-0.101269446705416
115,300,145.625,-0.101710104930088
115,300,146.25,-0.102148338892314
115,300,146.875,-0.102584081833231
115,300,147.5,-0.103017269213958
115,300,148.125,-0.10344783867007
115,300,148.75,-0.103875729967147
115,300,149.375,-0.104300884957361
115,300,150,-0.104723247537111
115,300,150.625,-0.105142763605613
115,300,151.25,-0.105559381024475
115,300,151.875,-0.10597304957819
115,300,152.5,-0.106383720935542
115,300,153.125,-0.106791348611891
115,300,153.75,-0.107195887932318
115,300,154.375,-0.107597295995606
115,300,155,-0.107995531639006
115,300,155.625,-0.108390555403832
115,300,156.25,-0.108782329501783
115,300,156.875,-0.109170817782038
115,300,157.5,-0.109555985699062
115,300,158.125,-0.109937800281116
115,300,158.75,-0.110316230099477
115,300,159.375,-0.110691245238297
115,300,160,-0.111062817265134
115,300,160.625,-0.111430919202112
115,300,161.25,-0.111795525497707
115,300,161.875,-0.112156611999126
115,300,162.5,-0.112514155925275
115,300,163.125,-0.11286813584031
115,300,163.75,-0.113218531627735
115,300,164.375,-0.113565324465052
115,300,165,-0.113908496798943
115,300,165.625,-0.114248032320965
115,300,166.25,-0.114583915943753
115,300,166.875,-0.11491613377772
115,300,167.5,-0.115244673108223
115,300,168.125,-0.115569522373233
115,300,168.75,-0.115890671141424
115,300,169.375,-0.116208110090736
115,300,170,-0.116521830987362
115,300,170.625,-0.116831826665172
115,300,171.25,-0.117138091005549
115,300,171.875,-0.117440618917631
115,300,172.5,-0.117739406318954
115,300,173.125,-0.118034450116487
115,300,173.75,-0.118325748188031
115,300,174.375,-0.118613299364021
115,300,175,-0.118897103409659
115,300,175.625,-0.119177161007411
115,300,176.25,-0.119453473739876
115,300,176.875,-0.119726044072952
115,300,177.5,-0.119994875339361
115,300,178.125,-0.120259971722506
115,300,178.75,-0.120521338240619
115,300,179.375,-0.120778980731242
115,300,180,-0.121032905835992
115,300,180.625,-0.121283120985654
115,300,181.25,-0.121529634385527
115,300,181.875,-0.121772455001085
115,300,182.5,-0.122011592543898
115,300,183.125,-0.122247057457847
115,300,183.75,-0.12247886090557
115,300,184.375,-0.122707014755216
